w,x,y,z
0.037220,0.035270,0.010324,0.030920
0.037656,0.035684,0.010447,0.031277
0.038091,0.036097,0.010570,0.031635
0.038527,0.036510,0.010692,0.031992
0.038962,0.036923,0.010815,0.032349
0.039397,0.037336,0.010938,0.032706
0.039832,0.037749,0.011061,0.033063
0.040268,0.038163,0.011185,0.033419
0.040703,0.038576,0.011308,0.033776
0.041138,0.038988,0.011431,0.034132
0.041573,0.039401,0.011554,0.034488
0.042008,0.039814,0.011677,0.034844
0.042442,0.040227,0.011800,0.035200
0.042877,0.040640,0.011924,0.035556
0.043312,0.041053,0.012047,0.035912
0.043746,0.041465,0.012170,0.036267
0.044181,0.041878,0.012293,0.036622
0.044615,0.042291,0.012417,0.036978
0.045050,0.042703,0.012540,0.037333
0.045484,0.043116,0.012664,0.037688
0.045919,0.043528,0.012787,0.038042
0.046353,0.043941,0.012911,0.038397
0.046787,0.044353,0.013034,0.038751
0.047221,0.044766,0.013158,0.039106
0.047655,0.045178,0.013281,0.039460
0.048089,0.045591,0.013405,0.039814
0.048523,0.046003,0.013529,0.040168
0.048957,0.046415,0.013652,0.040522
0.049391,0.046828,0.013776,0.040875
0.049824,0.047240,0.013900,0.041229
0.050258,0.047652,0.014023,0.041582
0.050692,0.048064,0.014147,0.041935
0.051125,0.048476,0.014271,0.042288
0.051559,0.048888,0.014395,0.042641
0.051992,0.049300,0.014519,0.042994
0.052425,0.049712,0.014643,0.043346
0.052859,0.050124,0.014767,0.043699
0.053292,0.050536,0.014891,0.044051
0.053725,0.050948,0.015015,0.044403
0.054158,0.051360,0.015139,0.044755
0.054591,0.051772,0.015263,0.045107
0.055024,0.052183,0.015387,0.045459
0.055457,0.052595,0.015511,0.045811
0.055889,0.053007,0.015635,0.046162
0.056322,0.053418,0.015759,0.046513
0.056755,0.053830,0.015884,0.046865
0.057187,0.054242,0.016008,0.047216
0.057620,0.054653,0.016132,0.047567
0.058052,0.055065,0.016256,0.047917
0.058484,0.055476,0.016381,0.048268
0.058917,0.055888,0.016505,0.048618
0.059349,0.056299,0.016629,0.048969
0.059781,0.056710,0.016754,0.049319
0.060213,0.057122,0.016878,0.049669
0.060645,0.057533,0.017003,0.050019
0.061077,0.057944,0.017127,0.050369
0.061509,0.058356,0.017252,0.050718
0.061941,0.058767,0.017376,0.051068
0.062372,0.059178,0.017501,0.051417
0.062804,0.059589,0.017626,0.051766
0.063236,0.060000,0.017750,0.052115
0.063667,0.060411,0.017875,0.052464
0.064099,0.060822,0.018000,0.052813
0.064530,0.061233,0.018125,0.053161
0.064961,0.061644,0.018249,0.053510
0.065392,0.062055,0.018374,0.053858
0.065824,0.062466,0.018499,0.054206
0.066255,0.062877,0.018624,0.054554
0.066686,0.063288,0.018749,0.054902
0.067116,0.063698,0.018874,0.055250
0.067547,0.064109,0.018999,0.055598
0.067978,0.064520,0.019123,0.055945
0.068409,0.064930,0.019248,0.056293
0.068839,0.065341,0.019374,0.056640
0.069270,0.065752,0.019499,0.056987
0.069700,0.066162,0.019624,0.057334
0.070131,0.066573,0.019749,0.057680
0.070561,0.066983,0.019874,0.058027
0.070991,0.067394,0.019999,0.058374
0.071421,0.067804,0.020124,0.058720
0.071851,0.068214,0.020250,0.059066
0.072281,0.068625,0.020375,0.059412
0.072711,0.069035,0.020500,0.059758
0.073141,0.069445,0.020625,0.060104
0.073571,0.069856,0.020751,0.060450
0.074001,0.070266,0.020876,0.060795
0.074430,0.070676,0.021001,0.061140
0.074860,0.071086,0.021127,0.061486
0.075289,0.071496,0.021252,0.061831
0.075719,0.071906,0.021378,0.062176
0.076148,0.072316,0.021503,0.062520
0.076577,0.072726,0.021629,0.062865
0.077006,0.073136,0.021754,0.063210
0.077436,0.073546,0.021880,0.063554
0.077865,0.073956,0.022006,0.063898
0.078293,0.074366,0.022131,0.064242
0.078722,0.074776,0.022257,0.064586
0.079151,0.075186,0.022383,0.064930
0.079580,0.075595,0.022508,0.065274
0.080008,0.076005,0.022634,0.065617
0.080437,0.076415,0.022760,0.065961
0.080865,0.076824,0.022886,0.066304
0.081294,0.077234,0.023012,0.066647
0.081722,0.077644,0.023137,0.066990
0.082150,0.078053,0.023263,0.067333
0.082578,0.078463,0.023389,0.067676
0.083006,0.078872,0.023515,0.068018
0.083434,0.079282,0.023641,0.068360
0.083862,0.079691,0.023767,0.068703
0.084290,0.080100,0.023893,0.069045
0.084718,0.080510,0.024019,0.069387
0.085145,0.080919,0.024145,0.069729
0.085573,0.081328,0.024271,0.070070
0.086000,0.081738,0.024398,0.070412
0.086428,0.082147,0.024524,0.070753
0.086855,0.082556,0.024650,0.071095
0.087282,0.082965,0.024776,0.071436
0.087709,0.083374,0.024902,0.071777
0.088136,0.083783,0.025029,0.072118
0.088563,0.084192,0.025155,0.072458
0.088990,0.084601,0.025281,0.072799
0.089417,0.085010,0.025408,0.073139
0.089844,0.085419,0.025534,0.073480
0.090270,0.085828,0.025660,0.073820
0.090697,0.086237,0.025787,0.074160
0.091124,0.086646,0.025913,0.074500
0.091550,0.087055,0.026040,0.074840
0.091976,0.087464,0.026166,0.075179
0.092402,0.087872,0.026293,0.075519
0.092829,0.088281,0.026419,0.075858
0.093255,0.088690,0.026546,0.076197
0.093681,0.089098,0.026672,0.076536
0.094106,0.089507,0.026799,0.076875
0.094532,0.089916,0.026926,0.077214
0.094958,0.090324,0.027052,0.077553
0.095384,0.090733,0.027179,0.077891
0.095809,0.091141,0.027306,0.078229
0.096235,0.091550,0.027433,0.078568
0.096660,0.091958,0.027559,0.078906
0.097085,0.092366,0.027686,0.079244
0.097510,0.092775,0.027813,0.079582
0.097936,0.093183,0.027940,0.079919
0.098361,0.093591,0.028067,0.080257
0.098786,0.094000,0.028194,0.080594
0.099210,0.094408,0.028321,0.080931
0.099635,0.094816,0.028448,0.081268
0.100060,0.095224,0.028575,0.081605
0.100484,0.095632,0.028702,0.081942
0.100909,0.096040,0.028829,0.082279
0.101333,0.096448,0.028956,0.082616
0.101758,0.096856,0.029083,0.082952
0.102182,0.097264,0.029210,0.083288
0.102606,0.097672,0.029337,0.083624
0.103030,0.098080,0.029464,0.083960
0.103454,0.098488,0.029592,0.084296
0.103878,0.098896,0.029719,0.084632
0.104302,0.099304,0.029846,0.084968
0.104725,0.099712,0.029973,0.085303
0.105149,0.100120,0.030101,0.085638
0.105572,0.100527,0.030228,0.085973
0.105996,0.100935,0.030355,0.086309
0.106419,0.101343,0.030483,0.086643
0.106842,0.101750,0.030610,0.086978
0.107266,0.102158,0.030737,0.087313
0.107689,0.102566,0.030865,0.087647
0.108112,0.102973,0.030992,0.087982
0.108535,0.103381,0.031120,0.088316
0.108957,0.103788,0.031247,0.088650
0.109380,0.104196,0.031375,0.088984
0.109803,0.104603,0.031503,0.089318
0.110225,0.105010,0.031630,0.089651
0.110648,0.105418,0.031758,0.089985
0.111070,0.105825,0.031885,0.090318
0.111492,0.106232,0.032013,0.090651
0.111914,0.106640,0.032141,0.090985
0.112336,0.107047,0.032268,0.091318
0.112758,0.107454,0.032396,0.091650
0.113180,0.107861,0.032524,0.091983
0.113602,0.108268,0.032652,0.092316
0.114024,0.108676,0.032780,0.092648
0.114445,0.109083,0.032907,0.092980
0.114867,0.109490,0.033035,0.093312
0.115288,0.109897,0.033163,0.093644
0.115709,0.110304,0.033291,0.093976
0.116131,0.110711,0.033419,0.094308
0.116552,0.111118,0.033547,0.094640
0.116973,0.111525,0.033675,0.094971
0.117394,0.111931,0.033803,0.095302
0.117815,0.112338,0.033931,0.095634
0.118235,0.112745,0.034059,0.095965
0.118656,0.113152,0.034187,0.096296
0.119076,0.113559,0.034315,0.096626
0.119497,0.113965,0.034443,0.096957
0.119917,0.114372,0.034571,0.097288
0.120338,0.114779,0.034700,0.097618
0.120758,0.115185,0.034828,0.097948
0.121178,0.115592,0.034956,0.098278
0.121598,0.115998,0.035084,0.098608
0.122018,0.116405,0.035213,0.098938
0.122437,0.116811,0.035341,0.099268
0.122857,0.117218,0.035469,0.099597
0.123277,0.117624,0.035597,0.099927
0.123696,0.118031,0.035726,0.100256
0.124116,0.118437,0.035854,0.100585
0.124535,0.118843,0.035983,0.100914
0.124954,0.119250,0.036111,0.101243
0.125373,0.119656,0.036239,0.101572
0.125792,0.120062,0.036368,0.101900
0.126211,0.120469,0.036496,0.102229
0.126630,0.120875,0.036625,0.102557
0.127049,0.121281,0.036753,0.102885
0.127467,0.121687,0.036882,0.103213
0.127886,0.122093,0.037011,0.103541
0.128304,0.122499,0.037139,0.103869
0.128722,0.122905,0.037268,0.104197
0.129141,0.123311,0.037397,0.104524
0.129559,0.123717,0.037525,0.104851
0.129977,0.124123,0.037654,0.105179
0.130395,0.124529,0.037783,0.105506
0.130813,0.124935,0.037911,0.105833
0.131230,0.125341,0.038040,0.106160
0.131648,0.125747,0.038169,0.106486
0.132065,0.126153,0.038298,0.106813
0.132483,0.126558,0.038427,0.107139
0.132900,0.126964,0.038556,0.107466
0.133317,0.127370,0.038684,0.107792
0.133734,0.127776,0.038813,0.108118
0.134151,0.128181,0.038942,0.108444
0.134568,0.128587,0.039071,0.108769
0.134985,0.128992,0.039200,0.109095
0.135402,0.129398,0.039329,0.109420
0.135818,0.129804,0.039458,0.109746
0.136235,0.130209,0.039587,0.110071
0.136651,0.130615,0.039716,0.110396
0.137068,0.131020,0.039845,0.110721
0.137484,0.131425,0.039974,0.111046
0.137900,0.131831,0.040104,0.111370
0.138316,0.132236,0.040233,0.111695
0.138732,0.132642,0.040362,0.112019
0.139148,0.133047,0.040491,0.112344
0.139563,0.133452,0.040620,0.112668
0.139979,0.133857,0.040750,0.112992
0.140394,0.134263,0.040879,0.113316
0.140810,0.134668,0.041008,0.113639
0.141225,0.135073,0.041137,0.113963
0.141640,0.135478,0.041267,0.114286
0.142055,0.135883,0.041396,0.114610
0.142470,0.136288,0.041525,0.114933
0.142885,0.136693,0.041655,0.115256
0.143300,0.137098,0.041784,0.115579
0.143715,0.137503,0.041914,0.115901
0.144129,0.137908,0.042043,0.116224
0.144544,0.138313,0.042173,0.116547
0.144958,0.138718,0.042302,0.116869
0.145372,0.139123,0.042432,0.117191
0.145786,0.139528,0.042561,0.117513
0.146200,0.139933,0.042691,0.117835
0.146614,0.140338,0.042820,0.118157
0.147028,0.140742,0.042950,0.118479
0.147442,0.141147,0.043080,0.118800
0.147855,0.141552,0.043209,0.119122
0.148269,0.141956,0.043339,0.119443
0.148682,0.142361,0.043469,0.119764
0.149095,0.142766,0.043598,0.120085
0.149509,0.143170,0.043728,0.120406
0.149922,0.143575,0.043858,0.120727
0.150335,0.143979,0.043988,0.121048
0.150747,0.144384,0.044117,0.121368
0.151160,0.144788,0.044247,0.121688
0.151573,0.145193,0.044377,0.122009
0.151985,0.145597,0.044507,0.122329
0.152398,0.146002,0.044637,0.122649
0.152810,0.146406,0.044767,0.122969
0.153222,0.146811,0.044897,0.123288
0.153634,0.147215,0.045027,0.123608
0.154046,0.147619,0.045157,0.123927
0.154458,0.148023,0.045287,0.124247
0.154870,0.148428,0.045417,0.124566
0.155282,0.148832,0.045547,0.124885
0.155693,0.149236,0.045677,0.125204
0.156105,0.149640,0.045807,0.125522
0.156516,0.150044,0.045937,0.125841
0.156927,0.150448,0.046067,0.126159
0.157338,0.150852,0.046197,0.126478
0.157749,0.151256,0.046327,0.126796
0.158160,0.151661,0.046457,0.127114
0.158571,0.152064,0.046588,0.127432
0.158982,0.152468,0.046718,0.127750
0.159392,0.152872,0.046848,0.128068
0.159803,0.153276,0.046978,0.128385
0.160213,0.153680,0.047109,0.128703
0.160623,0.154084,0.047239,0.129020
0.161034,0.154488,0.047369,0.129337
0.161444,0.154892,0.047500,0.129654
0.161853,0.155295,0.047630,0.129971
0.162263,0.155699,0.047760,0.130288
0.162673,0.156103,0.047891,0.130604
0.163082,0.156507,0.048021,0.130921
0.163492,0.156910,0.048151,0.131237
0.163901,0.157314,0.048282,0.131553
0.164311,0.157717,0.048412,0.131870
0.164720,0.158121,0.048543,0.132185
0.165129,0.158525,0.048673,0.132501
0.165538,0.158928,0.048804,0.132817
0.165946,0.159332,0.048935,0.133133
0.166355,0.159735,0.049065,0.133448
0.166764,0.160139,0.049196,0.133763
0.167172,0.160542,0.049326,0.134079
0.167580,0.160945,0.049457,0.134394
0.167989,0.161349,0.049588,0.134708
0.168397,0.161752,0.049718,0.135023
0.168805,0.162155,0.049849,0.135338
0.169213,0.162559,0.049980,0.135652
0.169620,0.162962,0.050110,0.135967
0.170028,0.163365,0.050241,0.136281
0.170436,0.163768,0.050372,0.136595
0.170843,0.164172,0.050503,0.136909
0.171250,0.164575,0.050634,0.137223
0.171658,0.164978,0.050764,0.137537
0.172065,0.165381,0.050895,0.137850
0.172472,0.165784,0.051026,0.138164
0.172878,0.166187,0.051157,0.138477
0.173285,0.166590,0.051288,0.138790
0.173692,0.166993,0.051419,0.139103
0.174098,0.167396,0.051550,0.139416
0.174505,0.167799,0.051681,0.139729
0.174911,0.168202,0.051812,0.140042
0.175317,0.168605,0.051943,0.140354
0.175723,0.169008,0.052074,0.140667
0.176129,0.169411,0.052205,0.140979
0.176535,0.169813,0.052336,0.141291
0.176941,0.170216,0.052467,0.141603
0.177346,0.170619,0.052598,0.141915
0.177752,0.171022,0.052729,0.142227
0.178157,0.171424,0.052860,0.142538
0.178562,0.171827,0.052992,0.142850
0.178967,0.172230,0.053123,0.143161
0.179372,0.172632,0.053254,0.143472
0.179777,0.173035,0.053385,0.143783
0.180182,0.173438,0.053516,0.144094
0.180587,0.173840,0.053648,0.144405
0.180991,0.174243,0.053779,0.144716
0.181396,0.174645,0.053910,0.145026
0.181800,0.175048,0.054042,0.145337
0.182204,0.175450,0.054173,0.145647
0.182608,0.175852,0.054304,0.145957
0.183012,0.176255,0.054436,0.146267
0.183416,0.176657,0.054567,0.146577
0.183820,0.177060,0.054698,0.146887
0.184223,0.177462,0.054830,0.147197
0.184627,0.177864,0.054961,0.147506
0.185030,0.178267,0.055093,0.147816
0.185433,0.178669,0.055224,0.148125
0.185837,0.179071,0.055356,0.148434
0.186240,0.179473,0.055487,0.148743
0.186642,0.179875,0.055619,0.149052
0.187045,0.180278,0.055750,0.149361
0.187448,0.180680,0.055882,0.149669
0.187850,0.181082,0.056013,0.149978
0.188253,0.181484,0.056145,0.150286
0.188655,0.181886,0.056277,0.150594
0.189057,0.182288,0.056408,0.150902
0.189459,0.182690,0.056540,0.151210
0.189861,0.183092,0.056672,0.151518
0.190263,0.183494,0.056803,0.151826
0.190665,0.183896,0.056935,0.152133
0.191066,0.184298,0.057067,0.152441
0.191468,0.184700,0.057199,0.152748
0.191869,0.185101,0.057330,0.153055
0.192270,0.185503,0.057462,0.153362
0.192671,0.185905,0.057594,0.153669
0.193072,0.186307,0.057726,0.153976
0.193473,0.186709,0.057858,0.154283
0.193874,0.187110,0.057989,0.154589
0.194274,0.187512,0.058121,0.154896
0.194675,0.187914,0.058253,0.155202
0.195075,0.188315,0.058385,0.155508
0.195475,0.188717,0.058517,0.155814
0.195876,0.189119,0.058649,0.156120
0.196276,0.189520,0.058781,0.156426
0.196675,0.189922,0.058913,0.156731
0.197075,0.190323,0.059045,0.157037
0.197475,0.190725,0.059177,0.157342
0.197874,0.191126,0.059309,0.157647
0.198274,0.191528,0.059441,0.157952
0.198673,0.191929,0.059573,0.158257
0.199072,0.192330,0.059705,0.158562
0.199471,0.192732,0.059837,0.158867
0.199870,0.193133,0.059970,0.159171
0.200269,0.193535,0.060102,0.159476
0.200667,0.193936,0.060234,0.159780
0.201066,0.194337,0.060366,0.160084
0.201464,0.194738,0.060498,0.160389
0.201862,0.195140,0.060630,0.160692
0.202261,0.195541,0.060763,0.160996
0.202659,0.195942,0.060895,0.161300
0.203056,0.196343,0.061027,0.161603
0.203454,0.196744,0.061160,0.161907
0.203852,0.197145,0.061292,0.162210
0.204249,0.197547,0.061424,0.162513
0.204647,0.197948,0.061556,0.162816
0.205044,0.198349,0.061689,0.163119
0.205441,0.198750,0.061821,0.163422
0.205838,0.199151,0.061954,0.163725
0.206235,0.199552,0.062086,0.164027
0.206632,0.199953,0.062218,0.164330
0.207028,0.200354,0.062351,0.164632
0.207425,0.200754,0.062483,0.164934
0.207821,0.201155,0.062616,0.165236
0.208218,0.201556,0.062748,0.165538
0.208614,0.201957,0.062881,0.165840
0.209010,0.202358,0.063013,0.166141
0.209406,0.202759,0.063146,0.166443
0.209801,0.203159,0.063278,0.166744
0.210197,0.203560,0.063411,0.167045
0.210593,0.203961,0.063544,0.167346
0.210988,0.204362,0.063676,0.167647
0.211383,0.204762,0.063809,0.167948
0.211778,0.205163,0.063942,0.168249
0.212173,0.205564,0.064074,0.168550
0.212568,0.205964,0.064207,0.168850
0.212963,0.206365,0.064340,0.169150
0.213358,0.206765,0.064472,0.169451
0.213752,0.207166,0.064605,0.169751
0.214147,0.207566,0.064738,0.170051
0.214541,0.207967,0.064870,0.170350
0.214935,0.208367,0.065003,0.170650
0.215329,0.208768,0.065136,0.170950
0.215723,0.209168,0.065269,0.171249
0.216116,0.209568,0.065402,0.171548
0.216510,0.209969,0.065535,0.171848
0.216904,0.210369,0.065667,0.172147
0.217297,0.210770,0.065800,0.172446
0.217690,0.211170,0.065933,0.172744
0.218083,0.211570,0.066066,0.173043
0.218476,0.211970,0.066199,0.173342
0.218869,0.212371,0.066332,0.173640
0.219262,0.212771,0.066465,0.173938
0.219654,0.213171,0.066598,0.174237
0.220047,0.213571,0.066731,0.174535
0.220439,0.213971,0.066864,0.174833
0.220831,0.214371,0.066997,0.175130
0.221223,0.214771,0.067130,0.175428
0.221615,0.215172,0.067263,0.175725
0.222007,0.215572,0.067396,0.176023
0.222399,0.215972,0.067529,0.176320
0.222790,0.216372,0.067662,0.176617
0.223182,0.216772,0.067795,0.176914
0.223573,0.217172,0.067929,0.177211
0.223964,0.217572,0.068062,0.177508
0.224355,0.217971,0.068195,0.177805
0.224746,0.218371,0.068328,0.178101
0.225137,0.218771,0.068461,0.178398
0.225527,0.219171,0.068595,0.178694
0.225918,0.219571,0.068728,0.178990
0.226308,0.219971,0.068861,0.179286
0.226698,0.220370,0.068994,0.179582
0.227089,0.220770,0.069128,0.179878
0.227478,0.221170,0.069261,0.180173
0.227868,0.221570,0.069394,0.180469
0.228258,0.221969,0.069528,0.180764
0.228648,0.222369,0.069661,0.181059
0.229037,0.222769,0.069794,0.181354
0.229426,0.223168,0.069928,0.181649
0.229816,0.223568,0.070061,0.181944
0.230205,0.223967,0.070194,0.182239
0.230594,0.224367,0.070328,0.182534
0.230982,0.224767,0.070461,0.182828
0.231371,0.225166,0.070595,0.183123
0.231760,0.225566,0.070728,0.183417
0.232148,0.225965,0.070862,0.183711
0.232536,0.226364,0.070995,0.184005
0.232924,0.226764,0.071129,0.184299
0.233312,0.227163,0.071262,0.184592
0.233700,0.227563,0.071396,0.184886
0.234088,0.227962,0.071529,0.185180
0.234476,0.228361,0.071663,0.185473
0.234863,0.228761,0.071797,0.185766
0.235250,0.229160,0.071930,0.186059
0.235638,0.229559,0.072064,0.186352
0.236025,0.229959,0.072198,0.186645
0.236412,0.230358,0.072331,0.186938
0.236798,0.230757,0.072465,0.187230
0.237185,0.231156,0.072599,0.187523
0.237572,0.231555,0.072732,0.187815
0.237958,0.231954,0.072866,0.188107
0.238344,0.232354,0.073000,0.188399
0.238730,0.232753,0.073133,0.188691
0.239116,0.233152,0.073267,0.188983
0.239502,0.233551,0.073401,0.189275
0.239888,0.233950,0.073535,0.189567
0.240274,0.234349,0.073669,0.189858
0.240659,0.234748,0.073802,0.190149
0.241044,0.235147,0.073936,0.190441
0.241429,0.235546,0.074070,0.190732
0.241815,0.235945,0.074204,0.191023
0.242199,0.236344,0.074338,0.191314
0.242584,0.236743,0.074472,0.191604
0.242969,0.237141,0.074606,0.191895
0.243353,0.237540,0.074740,0.192185
0.243738,0.237939,0.074874,0.192476
0.244122,0.238338,0.075008,0.192766
0.244506,0.238737,0.075142,0.193056
0.244890,0.239135,0.075276,0.193346
0.245274,0.239534,0.075410,0.193636
0.245658,0.239933,0.075544,0.193926
0.246041,0.240332,0.075678,0.194215
0.246425,0.240730,0.075812,0.194505
0.246808,0.241129,0.075946,0.194794
0.247191,0.241528,0.076080,0.195083
0.247574,0.241926,0.076214,0.195372
0.247957,0.242325,0.076348,0.195661
0.248340,0.242723,0.076482,0.195950
0.248722,0.243122,0.076616,0.196239
0.249105,0.243520,0.076751,0.196527
0.249487,0.243919,0.076885,0.196816
0.249870,0.244317,0.077019,0.197104
0.250252,0.244716,0.077153,0.197392
0.250634,0.245114,0.077287,0.197680
0.251015,0.245513,0.077422,0.197968
0.251397,0.245911,0.077556,0.198256
0.251779,0.246310,0.077690,0.198544
0.252160,0.246708,0.077824,0.198832
0.252541,0.247106,0.077959,0.199119
0.252922,0.247505,0.078093,0.199406
0.253303,0.247903,0.078227,0.199694
0.253684,0.248301,0.078362,0.199981
0.254065,0.248699,0.078496,0.200268
0.254445,0.249098,0.078630,0.200555
0.254826,0.249496,0.078765,0.200841
0.255206,0.249894,0.078899,0.201128
0.255586,0.250292,0.079034,0.201414
0.255966,0.250690,0.079168,0.201701
0.256346,0.251089,0.079302,0.201987
0.256726,0.251487,0.079437,0.202273
0.257105,0.251885,0.079571,0.202559
0.257485,0.252283,0.079706,0.202845
0.257864,0.252681,0.079840,0.203131
0.258243,0.253079,0.079975,0.203416
0.258622,0.253477,0.080109,0.203702
0.259001,0.253875,0.080244,0.203987
0.259380,0.254273,0.080379,0.204272
0.259759,0.254671,0.080513,0.204558
0.260137,0.255069,0.080648,0.204843
0.260516,0.255467,0.080782,0.205127
0.260894,0.255865,0.080917,0.205412
0.261272,0.256263,0.081051,0.205697
0.261650,0.256660,0.081186,0.205981
0.262028,0.257058,0.081321,0.206266
0.262405,0.257456,0.081455,0.206550
0.262783,0.257854,0.081590,0.206834
0.263160,0.258252,0.081725,0.207118
0.263537,0.258649,0.081860,0.207402
0.263914,0.259047,0.081994,0.207686
0.264291,0.259445,0.082129,0.207969
0.264668,0.259843,0.082264,0.208253
0.265045,0.260240,0.082399,0.208536
0.265421,0.260638,0.082533,0.208820
0.265798,0.261035,0.082668,0.209103
0.266174,0.261433,0.082803,0.209386
0.266550,0.261831,0.082938,0.209669
0.266926,0.262228,0.083073,0.209951
0.267302,0.262626,0.083207,0.210234
0.267678,0.263023,0.083342,0.210517
0.268053,0.263421,0.083477,0.210799
0.268429,0.263818,0.083612,0.211081
0.268804,0.264216,0.083747,0.211363
0.269179,0.264613,0.083882,0.211646
0.269554,0.265011,0.084017,0.211927
0.269929,0.265408,0.084152,0.212209
0.270304,0.265806,0.084287,0.212491
0.270678,0.266203,0.084422,0.212772
0.271053,0.266600,0.084557,0.213054
0.271427,0.266998,0.084692,0.213335
0.271801,0.267395,0.084827,0.213616
0.272175,0.267792,0.084962,0.213897
0.272549,0.268190,0.085097,0.214178
0.272923,0.268587,0.085232,0.214459
0.273296,0.268984,0.085367,0.214740
0.273670,0.269381,0.085502,0.215021
0.274043,0.269779,0.085637,0.215301
0.274416,0.270176,0.085772,0.215581
0.274789,0.270573,0.085907,0.215861
0.275162,0.270970,0.086043,0.216142
0.275535,0.271367,0.086178,0.216422
0.275907,0.271764,0.086313,0.216701
0.276280,0.272161,0.086448,0.216981
0.276652,0.272558,0.086583,0.217261
0.277024,0.272956,0.086719,0.217540
0.277396,0.273353,0.086854,0.217820
0.277768,0.273750,0.086989,0.218099
0.278140,0.274147,0.087124,0.218378
0.278512,0.274544,0.087260,0.218657
0.278883,0.274941,0.087395,0.218936
0.279254,0.275337,0.087530,0.219214
0.279625,0.275734,0.087665,0.219493
0.279996,0.276131,0.087801,0.219772
0.280367,0.276528,0.087936,0.220050
0.280738,0.276925,0.088071,0.220328
0.281109,0.277322,0.088207,0.220606
0.281479,0.277719,0.088342,0.220884
0.281849,0.278116,0.088478,0.221162
0.282220,0.278512,0.088613,0.221440
0.282590,0.278909,0.088748,0.221718
0.282959,0.279306,0.088884,0.221995
0.283329,0.279703,0.089019,0.222273
0.283699,0.280099,0.089155,0.222550
0.284068,0.280496,0.089290,0.222827
0.284437,0.280893,0.089426,0.223104
0.284807,0.281289,0.089561,0.223381
0.285176,0.281686,0.089697,0.223658
0.285545,0.282083,0.089832,0.223935
0.285913,0.282479,0.089968,0.224211
0.286282,0.282876,0.090103,0.224488
0.286650,0.283272,0.090239,0.224764
